date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-06,EV,DLinear,48,0.0,0.0,0.0,4.224057197570801,35.51454544067383,1.6026074886322021,9.797736167907715,0.46277278661727905,20260730
2023-07-06,EV,DLinear,64,0.0,0.0,0.0,37.5799674987793,38.32567596435547,20.433155059814453,21.437578201293945,0.9272459149360657,20260730
2023-07-06,EV,DLinear,80,0.0,0.0,0.0,31.247257232666016,16.53472137451172,32.434654235839844,32.461708068847656,0.5592120289802551,20260730
2023-07-06,EV,DLinear,84,0.0,0.0,0.0,19.105260848999023,21.324047088623047,32.89457702636719,32.89457702636719,0.10313767194747925,20260730
2023-07-06,EV,DLinear,96,0.0,0.0,0.0,46.21614074707031,18.15789222717285,32.89457702636719,32.89457702636719,0.0,20260730
2023-07-07,EV,DLinear,32,0.0,0.0,0.0,2.2370450496673584,9.763612747192383,0.06343500316143036,0.06343500316143036,0.0012014205567538738,20260730
2023-07-07,EV,DLinear,48,0.0,0.0,0.0,4.440161228179932,25.043554306030273,0.9012984037399292,3.767216682434082,0.21408087015151978,20260730
2023-07-07,EV,DLinear,64,0.0,0.0,0.0,32.829345703125,35.07310485839844,5.733636856079102,5.733636856079102,0.13365662097930908,20260730
2023-07-07,EV,DLinear,80,0.0,0.0,0.0,26.0510196685791,9.107230186462402,17.35988426208496,17.35988426208496,1.2262523174285889,20260730
2023-07-07,EV,DLinear,84,0.0,0.0,0.0,23.96990203857422,39.66952896118164,17.35988426208496,17.35988426208496,0.3327368497848511,20260730
2023-07-07,EV,DLinear,96,0.0,0.0,0.0,33.01593017578125,1.7038425207138062,17.35988426208496,17.35988426208496,0.2301875501871109,20260730
2023-07-01,EV,LSTM,32,0.0,0.0,0.0,0.6393628716468811,0.8513482809066772,0.3457886278629303,0.6195464134216309,0.023263821378350258,20260730
2023-07-01,EV,LSTM,48,0.0,0.0,0.0,6.223848819732666,8.37319278717041,6.223848819732666,8.37319278717041,0.4309195876121521,20260730
2023-07-01,EV,LSTM,64,0.0,0.0,0.0,23.562803268432617,20.57710075378418,19.01943016052246,20.4355411529541,1.0543879270553589,20260730
2023-07-01,EV,LSTM,80,0.0,0.0,0.0,30.951690673828125,19.44809913635254,20.507450103759766,20.507450103759766,0.6703696846961975,20260730
2023-07-01,EV,LSTM,84,0.0,0.0,0.0,19.4804630279541,20.727354049682617,21.336580276489258,21.336580276489258,0.2763468027114868,20260730
2023-07-01,EV,LSTM,96,0.0,0.0,0.0,19.07496452331543,23.6582088470459,21.366586685180664,21.366586685180664,0.01230679266154766,20260730
2023-07-02,EV,LSTM,32,0.0,0.0,0.0,0.573911190032959,0.4000912010669708,0.0924450159072876,0.4257911443710327,0.038023702800273895,20260730
2023-07-02,EV,LSTM,48,0.0,0.0,0.0,8.876947402954102,12.028050422668457,8.876947402954102,12.028050422668457,0.5349167585372925,20260730
2023-07-02,EV,LSTM,64,0.0,0.0,0.0,27.315227508544922,23.62643814086914,17.03118896484375,17.96091079711914,0.9692858457565308,20260730
2023-07-02,EV,LSTM,80,0.0,0.0,0.0,24.0799617767334,21.30490493774414,17.96091079711914,17.96091079711914,0.612811267375946,20260730
2023-07-02,EV,LSTM,84,0.0,0.0,0.0,16.3969669342041,21.095495223999023,17.968921661376953,17.968921661376953,0.36820414662361145,20260730
2023-07-02,EV,LSTM,96,0.0,0.0,0.0,14.463258743286133,21.474590301513672,17.968921661376953,17.968921661376953,0.004663171246647835,20260730
2023-07-03,EV,LSTM,32,0.0,0.0,0.0,-0.05212933197617531,-0.6281293630599976,0.04047667235136032,0.25432053208351135,0.02044960856437683,20260730
2023-07-03,EV,LSTM,48,0.0,0.0,0.0,12.33115291595459,13.76891040802002,12.33115291595459,13.76891040802002,0.8075883388519287,20260730
2023-07-03,EV,LSTM,64,3.684000015258789,5.334000110626221,0.375,26.143123626708984,24.432968139648438,18.945714950561523,20.100473403930664,0.8864259123802185,20260730
2023-07-03,EV,LSTM,80,5.334000110626221,5.334000110626221,0.0625,17.25924301147461,25.566253662109375,19.787519454956055,20.134920120239258,0.4620567858219147,20260730
2023-07-03,EV,LSTM,84,5.334000110626221,5.334000110626221,0.0,14.631266593933105,23.85789680480957,20.186071395874023,20.23801612854004,0.45767655968666077,20260730
2023-07-03,EV,LSTM,96,5.334000110626221,5.334000110626221,0.0,16.682531356811523,23.79349708557129,20.23801612854004,20.23801612854004,0.008815355598926544,20260730
2023-07-04,EV,LSTM,32,0.0,0.0,0.0,-0.7616897225379944,-1.4066498279571533,0.0,0.17413091659545898,0.006279458291828632,20260730
2023-07-04,EV,LSTM,48,0.0,0.0,0.0,13.95264720916748,12.403767585754395,11.567863464355469,12.403767585754395,1.061206579208374,20260730
2023-07-04,EV,LSTM,64,0.0,0.0,0.0,21.450084686279297,22.683650970458984,21.079450607299805,22.54611587524414,0.8823809027671814,20260730
2023-07-04,EV,LSTM,80,0.0,0.0,0.0,16.483224868774414,29.258073806762695,22.925556182861328,26.546939849853516,0.355013906955719,20260730
2023-07-04,EV,LSTM,84,0.0,0.0,0.0,16.334243774414062,27.529142379760742,26.04869270324707,26.9792537689209,0.49481773376464844,20260730
2023-07-04,EV,LSTM,96,0.0,0.0,0.0,24.607423782348633,29.35108184814453,26.9792537689209,26.9792537689209,0.05332667753100395,20260730
2023-07-05,EV,LSTM,32,0.0,0.0,0.0,-0.9652941823005676,-1.6017926931381226,0.0,0.08321221172809601,0.002382077509537339,20260730
2023-07-05,EV,LSTM,48,0.0,6.039000034332275,0.875,12.09321403503418,7.990891933441162,7.710789203643799,7.990891933441162,1.0033817291259766,20260730
2023-07-05,EV,LSTM,64,6.039000034332275,6.039000034332275,0.9375,15.466487884521484,17.661666870117188,17.884443283081055,19.189138412475586,0.8725775480270386,20260730
2023-07-05,EV,LSTM,80,6.039000034332275,6.039000034332275,0.0,20.689434051513672,27.744274139404297,26.96341323852539,27.916717529296875,0.3453710377216339,20260730
2023-07-05,EV,LSTM,84,6.039000034332275,6.039000034332275,0.0,18.805511474609375,28.445531845092773,29.971960067749023,30.122583389282227,0.4493672847747803,20260730
2023-07-05,EV,LSTM,96,6.039000034332275,6.039000034332275,0.0,30.678136825561523,32.806148529052734,31.742136001586914,31.742136001586914,0.0915609821677208,20260730
