date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-18,EV,FeasibleITransformer,32,0.0,1.649999976158142,0.03125,1.176628828048706,2.753831148147583,1.176628828048706,2.753831148147583,0.5696132183074951,20260731
2023-07-18,EV,FeasibleITransformer,48,30.812999725341797,49.5,1.8125,23.177011489868164,65.93209075927734,23.177011489868164,65.93209075927734,3.9451053142547607,20260731
2023-07-18,EV,FeasibleITransformer,64,68.76300048828125,68.76300048828125,1.4375,41.16453170776367,66.6600112915039,41.16453170776367,66.6600112915039,4.860925197601318,20260731
2023-07-18,EV,FeasibleITransformer,80,68.76300048828125,68.76300048828125,0.0,69.42891693115234,69.71888732910156,69.42891693115234,69.71888732910156,2.4876341819763184,20260731
2023-07-18,EV,FeasibleITransformer,84,68.76300048828125,68.76300048828125,0.0,80.70858001708984,80.7776107788086,80.70858001708984,80.7776107788086,1.7555137872695923,20260731
2023-07-18,EV,FeasibleITransformer,96,68.76300048828125,68.76300048828125,0.0,93.50504302978516,93.50504302978516,93.50504302978516,93.50504302978516,0.6462766528129578,20260731
2023-07-19,EV,FeasibleITransformer,32,0.0,25.990999221801758,0.5,0.9022266268730164,4.043900966644287,0.9022266268730164,4.043900966644287,0.6057983040809631,20260731
2023-07-19,EV,FeasibleITransformer,48,25.095001220703125,31.69499969482422,1.5625,23.46270179748535,72.6702880859375,23.46270179748535,72.6702880859375,4.256084442138672,20260731
2023-07-19,EV,FeasibleITransformer,64,40.73999786376953,40.73999786376953,0.875,48.321964263916016,74.64291381835938,48.321964263916016,74.64291381835938,5.958701133728027,20260731
2023-07-19,EV,FeasibleITransformer,80,40.73999786376953,40.73999786376953,0.0,83.32148742675781,83.73273468017578,83.32148742675781,83.73273468017578,2.266885995864868,20260731
2023-07-19,EV,FeasibleITransformer,84,40.73999786376953,40.73999786376953,0.0,94.29876708984375,94.44039154052734,94.29876708984375,94.44039154052734,1.7275723218917847,20260731
2023-07-19,EV,FeasibleITransformer,96,40.73999786376953,40.73999786376953,0.0,106.92835998535156,106.92835998535156,106.92835998535156,106.92835998535156,0.6379303932189941,20260731
2023-07-20,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.642837643623352,6.018054485321045,0.642837643623352,6.018054485321045,0.5922611355781555,20260731
2023-07-20,EV,FeasibleITransformer,48,11.159000396728516,17.759000778198242,0.9375,16.23214340209961,61.77880096435547,16.23214340209961,61.77880096435547,3.9528117179870605,20260731
2023-07-20,EV,FeasibleITransformer,64,17.759000778198242,17.759000778198242,0.25,51.060855865478516,65.90316772460938,51.060855865478516,65.90316772460938,5.897763729095459,20260731
2023-07-20,EV,FeasibleITransformer,80,17.759000778198242,17.759000778198242,0.0,85.17279052734375,85.33539581298828,85.17279052734375,85.33539581298828,2.2578015327453613,20260731
2023-07-20,EV,FeasibleITransformer,84,17.759000778198242,17.759000778198242,0.0,94.85404968261719,94.89781951904297,94.85404968261719,94.89781951904297,1.4942485094070435,20260731
2023-07-20,EV,FeasibleITransformer,96,17.759000778198242,17.759000778198242,0.0,107.19731903076172,107.19731903076172,107.19731903076172,107.19731903076172,0.6257924437522888,20260731
2023-07-21,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.5248223543167114,6.927478313446045,0.5248223543167114,6.927478313446045,0.5298134684562683,20260731
2023-07-21,EV,FeasibleITransformer,48,0.7179999947547913,4.01800012588501,0.1875,9.887917518615723,44.54386901855469,9.887917518615723,44.54386901855469,3.155437707901001,20260731
2023-07-21,EV,FeasibleITransformer,64,4.01800012588501,4.01800012588501,0.125,46.769325256347656,49.0543212890625,46.769325256347656,49.0543212890625,4.898129463195801,20260731
2023-07-21,EV,FeasibleITransformer,80,7.895999908447266,7.895999908447266,0.1875,74.71135711669922,74.7138442993164,74.71135711669922,74.7138442993164,2.577012300491333,20260731
2023-07-21,EV,FeasibleITransformer,84,7.895999908447266,7.895999908447266,0.0,83.10453796386719,83.10453796386719,83.10453796386719,83.10453796386719,1.2788630723953247,20260731
2023-07-21,EV,FeasibleITransformer,96,7.895999908447266,7.895999908447266,0.0,95.48424530029297,95.48424530029297,95.48424530029297,95.48424530029297,0.6255302429199219,20260731
2023-07-22,EV,FeasibleITransformer,32,0.0,1.649999976158142,0.03125,0.5373655557632446,5.225387096405029,0.5373655557632446,5.225387096405029,0.5053307414054871,20260731
2023-07-22,EV,FeasibleITransformer,48,0.0,11.82699966430664,1.0,7.887227535247803,34.75004959106445,7.887227535247803,34.75004959106445,2.874699592590332,20260731
2023-07-22,EV,FeasibleITransformer,64,11.82699966430664,11.82699966430664,0.5,36.96709442138672,37.099334716796875,36.96709442138672,37.099334716796875,3.5098366737365723,20260731
2023-07-22,EV,FeasibleITransformer,80,11.82699966430664,11.82699966430664,0.0,54.56503677368164,54.57982635498047,54.56503677368164,54.57982635498047,2.407952308654785,20260731
2023-07-22,EV,FeasibleITransformer,84,11.82699966430664,11.82699966430664,0.0,61.43662643432617,61.43662643432617,61.43662643432617,61.43662643432617,1.0918928384780884,20260731
2023-07-22,EV,FeasibleITransformer,96,11.82699966430664,11.82699966430664,0.0,74.39647674560547,74.39647674560547,74.39647674560547,74.39647674560547,0.6609111428260803,20260731
2023-07-23,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.8391375541687012,4.108269691467285,0.8391375541687012,4.108269691467285,0.5172786116600037,20260731
2023-07-23,EV,FeasibleITransformer,48,0.0,0.0,0.0,10.494665145874023,38.630218505859375,10.494665145874023,38.630218505859375,3.087010622024536,20260731
2023-07-23,EV,FeasibleITransformer,64,0.0,0.0,0.0,35.6085090637207,40.14298629760742,35.6085090637207,40.14298629760742,3.1014392375946045,20260731
2023-07-23,EV,FeasibleITransformer,80,11.973999977111816,11.973999977111816,1.125,50.31178283691406,50.427406311035156,50.31178283691406,50.427406311035156,2.4539191722869873,20260731
2023-07-23,EV,FeasibleITransformer,84,11.973999977111816,11.973999977111816,0.0,58.12888717651367,58.172977447509766,58.12888717651367,58.172977447509766,1.2258719205856323,20260731
2023-07-23,EV,FeasibleITransformer,96,11.973999977111816,11.973999977111816,0.0,71.33535766601562,71.33535766601562,71.33535766601562,71.33535766601562,0.673142671585083,20260731
2023-07-24,EV,FeasibleITransformer,32,0.0,0.0,0.0,1.2405534982681274,2.7243425846099854,1.2405534982681274,2.7243425846099854,0.5361593961715698,20260731
2023-07-24,EV,FeasibleITransformer,48,32.41499710083008,36.92000198364258,2.4375,17.060104370117188,51.76841735839844,17.060104370117188,51.76841735839844,3.679349899291992,20260731
2023-07-24,EV,FeasibleITransformer,64,57.165000915527344,57.165000915527344,0.9375,37.45695495605469,52.86113357543945,37.45695495605469,52.86113357543945,3.7211875915527344,20260731
2023-07-24,EV,FeasibleITransformer,80,57.165000915527344,57.165000915527344,0.0,58.03459167480469,58.228572845458984,58.03459167480469,58.228572845458984,2.5950870513916016,20260731
2023-07-24,EV,FeasibleITransformer,84,57.165000915527344,57.165000915527344,0.0,67.34125518798828,67.4007339477539,67.34125518798828,67.4007339477539,1.4485417604446411,20260731
2023-07-24,EV,FeasibleITransformer,96,57.165000915527344,57.165000915527344,0.0,80.48042297363281,80.48042297363281,80.48042297363281,80.48042297363281,0.6675392389297485,20260731
2023-07-25,EV,FeasibleITransformer,32,0.0,0.0,0.0,1.2658193111419678,2.625295877456665,1.2658193111419678,2.625295877456665,0.5924315452575684,20260731
2023-07-25,EV,FeasibleITransformer,48,30.4950008392334,30.4950008392334,1.625,24.182485580444336,67.18439483642578,24.182485580444336,67.18439483642578,4.3752946853637695,20260731
2023-07-25,EV,FeasibleITransformer,64,30.4950008392334,30.4950008392334,0.0,43.06616973876953,68.10846710205078,43.06616973876953,68.10846710205078,4.650852203369141,20260731
2023-07-25,EV,FeasibleITransformer,80,39.10100173950195,39.10100173950195,0.375,70.26079559326172,70.93522644042969,70.26079559326172,70.93522644042969,2.3631296157836914,20260731
2023-07-25,EV,FeasibleITransformer,84,39.10100173950195,39.10100173950195,0.0,81.47171783447266,81.57808685302734,81.47171783447266,81.57808685302734,1.760028600692749,20260731
2023-07-25,EV,FeasibleITransformer,96,39.10100173950195,39.10100173950195,0.0,94.48687744140625,94.48687744140625,94.48687744140625,94.48687744140625,0.6577469110488892,20260731
2023-07-26,EV,FeasibleITransformer,32,0.0,0.0,0.0,1.0009082555770874,3.8317325115203857,1.0009082555770874,3.8317325115203857,0.6252450346946716,20260731
2023-07-26,EV,FeasibleITransformer,48,4.068999767303467,15.503999710083008,1.75,23.567033767700195,73.67205810546875,23.567033767700195,73.67205810546875,4.6324543952941895,20260731
2023-07-26,EV,FeasibleITransformer,64,33.71399688720703,33.71399688720703,1.9375,50.118160247802734,75.77735137939453,50.118160247802734,75.77735137939453,5.678031921386719,20260731
2023-07-26,EV,FeasibleITransformer,80,33.71399688720703,33.71399688720703,0.0,86.1529312133789,86.45462799072266,86.1529312133789,86.45462799072266,2.308253288269043,20260731
2023-07-26,EV,FeasibleITransformer,84,33.71399688720703,33.71399688720703,0.0,97.10296630859375,97.11548614501953,97.10296630859375,97.11548614501953,1.6738020181655884,20260731
2023-07-26,EV,FeasibleITransformer,96,33.71399688720703,33.71399688720703,0.0,109.36959075927734,109.36959075927734,109.36959075927734,109.36959075927734,0.6214815378189087,20260731
2023-07-27,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.6940738558769226,5.262957572937012,0.6940738558769226,5.262957572937012,0.5802218317985535,20260731
2023-07-27,EV,FeasibleITransformer,48,3.9719998836517334,13.871999740600586,0.75,16.25716781616211,60.76888656616211,16.25716781616211,60.76888656616211,4.104120254516602,20260731
2023-07-27,EV,FeasibleITransformer,64,13.871999740600586,13.871999740600586,0.375,48.46084976196289,63.47545623779297,48.46084976196289,63.47545623779297,5.777366638183594,20260731
